EndNodes_1,EndNodes_2,branch_length,segment_dia,segment_csarea,nsegment,segment_i_nnode,mid_xpos,mid_ypos,mid_zpos,delP,velocity,velocity_um_sec,qdot,qdot_um3_sec,tau,G,K,glc_ext_dispersion,lac_ext_dispersion,ins_ext_dispersion,cpep_ext_dispersion,glc_ext_disp_vol,lac_ext_disp_vol,ins_ext_disp_vol,cpep_ext_disp_vol
15,12,207.917507950407,13.6599998474121,146.551838263954,17,15,2083.04998779297,2636.54992675781,10,205.935803710949,86633.0226992163,1443.88371165361,12696228.730933,211603.812182217,0.143998790395862,167.460242895669,61651.3908807886,54601.5420234746,77101.0920166241,9608.77025851195,9608.77025851195,38486.2075082942,54345.1433146731,6772.79637834454,6772.79637834454
16,14,42.1753670053008,12.7799997329712,128.2778200301,4,3,2513.69995117188,1806.29998779297,10,0.037040124181658,67.2382704698385,1.12063784116398,8625.17875846514,143.752979307752,37.6351444294389,632.505794524348,232860.416886406,54600.0010475731,77100.0007418611,9600.0059580722,9600.0059580722,166067.769063956,234502.287039779,29198.7461880936,29198.7461880936
16,19,220.971670569686,6.05999994277954,28.8426474486595,18,16,2617.65002441406,1853.54998779297,10,3.83505885273917,298.759658863385,4.97932764772308,8617.01951247839,143.61699187464,44.3778128701233,6.10314771367122,2246.90672121596,54600.0010465821,77100.0007411593,9600.00595243598,9600.00595243598,7126.74424202434,10063.589300545,1253.0546855952,1253.0546855952
17,273,111.323851891677,7.25,41.2824909635784,9,8,2138.39990234375,1244.69995117188,10,1.52027538274706,336.47386142902,5.60789769048366,13890.4791439238,231.507985732064,19.8512629930087,24.8178297759436,9136.8177775953,54600.0016870714,77100.0011947354,9600.00959521883,9600.00959521883,20247.4495623018,28591.1783371512,3559.99458005205,3559.99458005205
18,16,57.7826020242241,13.9399995803833,152.621389356475,5,4,2544.75,1767.14996337891,10,0.0716650689719245,112.973668251315,1.88289447085525,17242.1982092132,287.369970153553,30.6881787156017,653.512573808626,240594.175887391,54600.0020941553,77100.0014830205,9600.01191050814,9600.01191050814,144215.177000561,203644.504288536,25356.5451241919,25356.5451241919
18,17,610.755367040816,5.05999994277954,20.1090199615616,50,45,2377.34997558594,1501.19995117188,10,13.324694026931,261.837748397233,4.36396247328722,5265.30050921029,87.7550084868382,139.954312343286,1.07333367610601,395.153577152949,54600.0006394983,77100.0004528743,9600.00363714671,9600.00363714671,1797.6960367629,2538.50482830001,316.078540096637,316.078540096637
19,59,269.202286913205,6.30000019073486,31.1724549927601,22,19,2803.95007324219,2011.5,10,1.03002685934189,71.1856099543267,1.18642683257211,2219.03022243343,36.9838370405571,226.901718270809,5.85171957056452,2154.34209536169,54600.0002695128,77100.0001908612,9600.00153285429,9600.00153285429,6322.44276422078,8927.84498025573,1111.63846022532,1111.63846022532
19,60,353.792689354977,5.07999992370605,20.2682985551013,29,26,2704.05004882812,2093.84997558594,10,9.2322249449353,315.664843023548,5.26108071705913,6397.98928175044,106.633154695841,67.2471509908219,1.88237422928861,693.006216801543,54600.0007770693,77100.0005502981,9600.00441958168,9600.00441958168,3127.95925454539,4416.95342151063,549.97110330662,549.97110330662
20,18,131.747861329306,13.6300001144409,145.908838511846,11,9,2608.20007324219,1696.94995117188,10,0.233376009186031,154.25726772083,2.57095446201383,22507.4987651572,375.124979419286,51.2447276977857,261.962944859235,96443.0698924829,54600.0027336536,77100.0019358948,9600.01554765488,9600.01554765488,60468.7081917656,85387.1297660687,10631.8774674668,10631.8774674668
20,22,202.787798091231,6.67999982833862,35.0463492051573,17,15,2648.70007324219,1548.44995117188,10,4.11166176086408,424.101437689586,7.06835729482644,14863.2070836785,247.720118061308,28.6895228456629,9.81892597004553,3614.89051097309,54600.0018052143,77100.0012784008,9600.01026715659,9600.01026715659,9436.12361236298,13324.6358703756,1659.10037666321,1659.10037666321
21,20,97.237442603893,14.7200002670288,170.17882358217,8,7,2702.70007324219,1648.34997558594,10,0.210233729681931,219.596686823912,3.65994478039853,37370.7058262355,622.845097103926,26.5680081089379,482.833887606175,177757.897758722,54600.004538868,77100.0032142956,9600.02581481145,9600.02581481145,95557.4755072147,134935.550481714,16801.3581576617,16801.3581576617
21,24,311.905408869489,6.59000015258789,34.1083515593616,26,23,2868.75,1749.59997558594,10,1.84017888057861,120.101730773088,2.0016955128848,4096.47205609628,68.2745342682713,155.820606511716,6.04670515693557,2226.12708977957,54600.000497538,77100.0003523421,9600.0028297473,9600.0028297473,5970.77177616562,8431.25461266033,1049.80632645873,1049.80632645873
22,54,87.9055112394266,5.13000011444092,20.6692458485004,8,6,2673,1414.79998779297,10,2.94663604939706,413.510387895003,6.89183979825006,8546.9478683106,142.44913113851,12.7550137282279,7.87867879551194,2900.57805749695,54600.0010380716,77100.0007351324,9600.00590403212,9600.00590403212,12838.1125241453,18128.5433375566,2257.25189899698,2257.25189899698
22,55,827.703008817578,6,28.2743338823081,67,61,2421.90002441406,1097.54998779297,10,10.9571678337888,223.391971788686,3.72319952981143,6316.25919698046,105.270986616341,222.309602853731,1.56577901275412,576.449981673447,54600.0007671428,77100.0005432684,9600.00436312445,9600.00436312445,1865.13596690902,2633.73593482606,327.936138618554,327.936138618554
23,21,225.639753369841,14.3699998855591,162.182283424067,19,16,2856.59997558594,1606.5,10,0.596021430421388,255.682538310131,4.26137563850219,41467.1778947987,691.119631579978,52.9499796570738,188.978084377572,69573.3001839906,54600.0050364059,77100.0035666377,9600.02864455876,9600.02864455876,39244.6515275861,55416.8954880286,6900.17846260904,6900.17846260904
24,49,107.797332424928,6.3899998664856,32.0694550075251,9,7,3006.44995117188,1902.14996337891,10,0.834389847455896,148.150791542805,2.46917985904675,4751.11514371122,79.185252395187,43.6571406614923,15.4666188259004,5694.11907179558,54600.0005770478,77100.0004086486,9600.00328195946,9600.00328195946,16243.3728416786,22937.0703204298,2855.97858868443,2855.97858868443
