Name,xpos,ypos,zpos,hNode,tNode,pressure,pressure_mmHg,volume,cellvolume
190,2751.30004882812,6785.10009765625,10,0,0,-184.560048144776,-1.38420036108582,7434.6960926498,0
191,1660.5,6604.2001953125,10,0,0,-5018.18105356488,-37.6363579017366,21056.4700062801,0
192,1582.19995117188,5807.7001953125,10,0,0,-4931.13049468119,-36.9834787101089,59683.8970899765,0
193,1487.69995117188,6625.7998046875,10,0,0,-5213.05305940798,-39.0978979455598,140231.570806979,0
194,1574.09997558594,6790.5,10,0,0,-5184.71674111253,-38.8853755583439,17831.8912027678,24832320.4882123
195,2141.10009765625,6107.39990234375,10,0,0,-1667.65199636295,-12.5073899727222,4253.52246888654,0
196,1825.19995117188,5840.10009765625,10,0,0,-4153.20908700489,-31.1490681525366,11241.4936266599,0
197,2235.60009765625,6139.7998046875,10,0,0,-756.775897858199,-5.67581923393649,18121.7465623708,0
198,2162.69995117188,6018.2998046875,10,0,0,-471.323574672453,-3.5349268100434,11326.7631575741,0
199,2446.19995117188,6048,10,0,0,-317.863495275378,-2.38397621456534,15334.9117457401,0
200,2570.39990234375,6318,10,0,0,-275.825741550885,-2.06869306163164,47162.5073209464,0
201,2508.30004882812,6080.39990234375,10,0,0,-298.155551963951,-2.23616663972964,9051.96814250901,0
202,2319.30004882812,5948.10009765625,10,0,0,-239.380448610988,-1.79535336458241,19087.6855284933,0
203,2629.80004882812,6188.39990234375,10,0,0,-211.273544726893,-1.5845515854517,39746.6434336714,0
204,2756.69995117188,5945.39990234375,10,0,0,-122.554573991802,-0.919159304938512,102970.662171491,0
205,2297.69995117188,5867.10009765625,10,0,0,-145.734109079931,-1.09300581809948,33120.274112812,0
206,1725.30004882812,5664.60009765625,10,0,0,-4389.13723920612,-32.9185292940459,5782.45066046699,0
207,1738.80004882812,5802.2998046875,10,0,0,-4673.99170963001,-35.054937822225,7896.39342417875,0
208,1633.5,5786.10009765625,10,0,0,-4805.27952866629,-36.0395964649972,9049.12783094049,0
209,1495.80004882812,4689.89990234375,10,0,0,-927.961692475248,-6.95971269356436,12338.1879961695,0
210,1444.5,4330.7998046875,10,0,0,136.996115062851,1.02747086297139,45578.4530792195,0
211,1914.30004882812,5054.39990234375,10,0,0,-76.0004918868653,-0.57000368915149,537374.78355839,0
212,1512,4328.10009765625,10,0,0,83.8371962527744,0.628778971895808,12089.261335345,0
213,707.400024414062,4573.7998046875,10,0,0,-841.852657048963,-6.31389492786722,16720.8616247412,0
214,1250.09997558594,5448.60009765625,10,0,0,-4687.06704931194,-35.1530028698395,73549.4388474274,0
215,1279.80004882812,4050,10,0,0,1024.70992994006,7.68532447455043,9617.56226584067,0
216,1250.09997558594,3960.89990234375,10,0,0,1092.9105219373,8.19682891452976,15548.0007356703,0
217,1449.90002441406,4104,10,0,0,559.173825860023,4.19380369395018,9539.73049270728,0
218,1404,4036.5,10,0,0,811.265239347471,6.08448929510603,6325.50463659676,0
219,1579.5,4274.10009765625,10,0,0,-17.4648647727445,-0.130986485795584,13579.3970209645,0
220,1471.5,4033.80004882812,10,0,0,553.157172143459,4.14867879107594,6782.53106390235,0
221,1493.09997558594,3904.19995117188,10,0,0,655.435332361143,4.91576499270857,4848.86053482239,0
222,1466.09997558594,3807,10,0,0,797.686999247875,5.98265249435906,9955.26439554924,0
