EndNodes_1,EndNodes_2,branch_length,segment_dia,segment_csarea,nsegment,segment_i_nnode,mid_xpos,mid_ypos,mid_zpos,delP,velocity,velocity_um_sec,qdot,qdot_um3_sec,tau,G,K,glc_ext_dispersion,lac_ext_dispersion,ins_ext_dispersion,cpep_ext_dispersion,glc_ext_disp_vol,lac_ext_disp_vol,ins_ext_disp_vol,cpep_ext_disp_vol
7,11,187.1226930679,50.14,1974.50637658519,16,13,930.276336669922,915.194946289062,283.798820495605,2.10184337795363,13236.8251321313,220.613752202188,26136195.6291362,435603.260485604,0.848191425965169,33776.2055770048,12434892.1062723,54603.1743778449,77102.2480029875,9618.05427399303,9618.05427399303,576169.112485602,813577.860787357,101489.077476298,101489.077476298
8,12,144.701496668613,42.04,1388.08255469918,12,10,757.870941162109,688.657257080078,366.173934936523,0.643948475942125,3686.75936419203,61.4459894032004,5117526.35680877,85292.1059468129,2.35493802075675,21586.2800113808,7947105.3166507,54600.6215503786,77100.4401640813,9603.53506777816,9603.53506777816,523769.083213995,739603.794123042,92124.1300050501,92124.1300050501
9,13,76.7036967831316,40.84,1309.96999496032,7,5,1153.73681640625,654.094970703125,264.722457885742,0.170485302071029,1737.73438793998,28.9622397989997,2276379.90741211,37939.6651235352,2.64840348382796,36268.2531244459,13352352.8407376,54600.2764782621,77100.1957939444,9601.57247011554,9601.57247011554,932480.791705341,1316741.5304792,163978.691611829,163978.691611829
9,24,102.219135505898,48,1809.55736846772,9,7,1139.93994140625,632.896697998047,308.725036621094,0.0680930178114068,719.439260294625,11.9906543382438,1301866.61463111,21697.7769105184,8.52490052856197,51931.7246592611,19118944.2981777,54600.1581185187,77100.1119749822,9600.89929907537,9600.89929907537,966571.649758938,1364882.17243791,169962.091584662,169962.091584662
11,14,124.205262892443,36.26,1032.63176629774,11,9,941.127685546875,782.423034667969,273.229515075684,0.927553762771822,4602.52306302911,76.7087177171518,4752711.52000183,79211.8586666971,1.61918053891117,13917.8195259787,5123920.26290663,54600.577241706,77100.4087859552,9603.28306220268,9603.28306220268,453944.456176578,641006.101133277,79840.8611667845,79840.8611667845
11,15,122.162420600257,47.28,1755.67779782159,10,9,870.724975585938,815.217834472656,234.290870666504,1.20020704027229,10294.7251660581,171.578752767634,18074220.4087234,301237.006812056,0.711990375438263,40904.6086527206,15059252.114221,54602.1952087306,77101.5545836147,9612.4852496553,9612.4852496553,784724.642563994,1108077.97434637,138147.450351617,138147.450351617
11,16,216.585498538663,38.88,1187.25058945167,18,16,937.127777099609,771.731414794922,150.264715194702,0.851970512155276,2787.33380277219,46.4555633795365,3309263.70033986,55154.3950056643,4.66220798506273,10550.5633593075,3884246.75869149,54600.4019274084,77100.2846334176,9602.285962135,9602.285962135,299301.475906716,422638.445304667,52636.5788362936,52636.5788362936
12,35,431.500192777502,31.84,796.22534831878,35,31,815.485595703125,467.619552612305,229.088508605957,9.61320871204589,10587.0454172064,176.450756953441,8429673.92498195,140494.565416366,2.44544257121753,2381.83263871058,876884.521857837,54601.0238280478,77100.7250455436,9605.82302202176,9605.82302202176,100752.490830211,142270.04456212,17725.1364185175,17725.1364185175
13,19,171.521886163701,37.3,1092.71661075324,14,12,1064.20596313477,612.092559814453,201.276794433594,0.988019010563221,3756.68431433045,62.6114052388408,4104991.35162501,68416.5225270835,2.73946712279343,11285.3695081954,4154769.60234293,54600.4985726991,77100.3530748297,9602.83563222639,9602.83563222639,347844.074480701,491184.177040815,61176.9042444654,61176.9042444654
14,18,143.188284825852,41.82,1373.59258690302,12,10,1011.12655639648,695.351715087891,286.154418945312,0.213864810772975,1224.45035811833,20.4075059686388,1681895.93494209,28031.5989157015,7.01645193910006,21361.3466115178,7864294.87330425,54600.2042750701,77100.1446617228,9601.16181446099,9601.16181446099,523774.943787066,739614.887386182,92103.0984485886,92103.0984485886
14,20,164.287111610069,32.14,811.300280667031,14,12,899.479217529297,671.182250976562,320.102462768555,1.28422931252135,3785.05426192868,63.0842376988114,3070815.58504268,51180.2597507114,2.60424977146335,6495.01256403343,2391173.87767275,54600.3729666359,77100.2641242324,9602.12124774168,9602.12124774168,269633.433068655,380744.815040368,47418.2276804618,47418.2276804618
15,8,159.707579252053,37.46,1102.11122942453,13,11,769.764556884766,775.472534179688,293.132339477539,0.202410166222762,833.649744441956,13.8941624073659,918774.74475637,15312.9124126062,11.4945812902968,12329.5028459161,4539172.917556,54600.1115900047,77100.0790248283,9600.63466815198,9600.63466815198,376784.848865607,532052.788482107,66252.1298420891,66252.1298420891
15,21,325.694474806187,42.6,1425.30917100715,27,24,659.74690246582,798.727722167969,172.879131317139,4.60832221259625,12036.2978172082,200.604963620137,17155445.6638403,285924.094397338,1.62356139613234,10111.7891531927,3722709.67011553,54602.0836187258,77101.4755587864,9611.85058150323,9611.85058150323,238950.478310021,337412.663440229,42063.5283798396,42063.5283798396
16,22,396.519024075242,30.4,725.833566685386,32,29,789.592010498047,833.177947998047,65.8254795074463,2.58747799324919,2826.83906349687,47.1139843916145,2051814.67990351,34196.9113317252,8.41616410064896,2153.92365496676,792978.601269945,54600.2492036391,77100.1764788417,9601.41734569711,9601.41734569711,99946.5125634629,141132.941140023,17575.5274630653,17575.5274630653
16,34,186.422028486118,37.72,1117.46325024483,16,13,886.241607666016,642.167846679688,38.2791485786438,0.314535535317191,1125.271028255,18.7545171375834,1257449.02064018,20957.4836773363,9.94011347338476,10858.9918449112,3997796.36781615,54600.1527237693,77100.1081545759,9600.86861643803,9600.86861643803,327287.845873379,462158.566518634,57550.1615148304,57550.1615148304
17,12,48.6510724109084,49.86,1952.51522801006,4,3,810.225708007812,613.607513427734,370.645324707031,0.0708209645008537,1696.34916092842,28.2724860154737,3312147.56873483,55202.4594789139,1.72079216466077,127033.036381711,46767896.9367172,54600.4022776693,77100.2848814623,9602.28795424398,9602.28795424398,2191279.89620062,3094268.48895556,385368.96568379,385368.96568379
17,20,36.4036175638728,35.82,1007.72270646596,3,2,838.714569091797,606.909240722656,349.409149169922,0.236038357356847,3899.69358558417,64.9948930930695,3929809.77445281,65496.8295742135,0.560099660626329,45222.834811767,16649030.3459944,54600.4772959791,77100.3380072693,9602.71462088114,9602.71462088114,1511447.06040538,2134286.82327526,265821.756593167,265821.756593167
18,13,59.6392085457488,42.96,1449.50069107686,5,4,1096.33465576172,658.929656982422,253.233688354492,0.0869691152811356,1261.54575568861,21.0257625948102,1828611.44469572,30476.8574115953,2.83648254263413,57111.717315661,21025986.5100911,54600.2220944371,77100.1572808854,9601.26316211119,9601.26316211119,1327030.68314742,1873880.18697549,233353.827591714,233353.827591714
19,25,42.7322481734119,64.76,3293.84805659043,4,3,984.598602294922,558.415283203125,163.808441162109,0.027090028765997,1246.26008328922,20.7710013881537,4104991.35334843,68416.5225558072,2.0573032264965,411596.448136827,151531450.512927,54600.4985726994,77100.3530748299,9602.83563222758,9602.83563222758,4208665.67522312,5942978.87411356,740196.990259234,740196.990259234
20,26,91.1248860841286,35.16,970.929315784908,8,6,832.078582763672,579.993011474609,301.941650390625,1.13382807791822,7210.23172919551,120.170528819925,7000625.35947844,116677.089324641,0.7582964557032,16770.9810104392,6174327.03936209,54600.850262615,77100.6021315017,9604.83586862281,9604.83586862281,581768.257441899,821501.546844531,102338.857351642,102338.857351642
21,27,137.981726230482,39.5,1225.41748444087,12,10,486.976287841797,740.883209228516,145.855731964111,3.15070404537255,16700.1937086937,278.336561811562,20464709.3641827,341078.489403045,0.495736978758463,17642.7714669525,6495281.39408691,54602.4855461342,77101.760192204,9614.13654363823,9614.13654363823,484925.376063176,684741.723428456,85383.2702360665,85383.2702360665
22,29,50.2640687897396,35.68,999.860870850348,5,3,613.698486328125,961.008422851562,56.3127288818359,0.278777983064174,3309.72417958211,55.1620696597018,3309263.70047142,55154.395007857,0.911207086677888,32243.4676164654,11870606.366033,54600.4019274084,77100.2846334176,9602.28596213509,9602.28596213509,1086119.90104274,1533691.15538285,191010.203420187,191010.203420187
23,17,88.3414906371926,41.18,1331.87223646335,8,6,866.891021728516,609.205322265625,391.972915649414,0.604288256245127,5437.42646234801,90.6237743724668,7241957.34301245,120699.289050207,0.974815838878064,32552.222553137,11984276.1598776,54600.8795736484,77100.6228887315,9605.00257512501,9605.00257512501,823185.06362179,1162400.34324596,144808.924647941,144808.924647941
24,18,81.5508807475616,38.1,1140.09182796937,7,6,1082.53778076172,637.731384277344,297.236267089844,0.0154231689784865,128.687449377636,2.14479082296061,146715.509397665,2445.25848996109,38.0227665441943,25838.7349441717,9512669.51703091,54600.017819367,77100.0126191626,9600.10134764995,9600.10134764995,763315.289206163,1077868.11764226,134210.65467108,134210.65467108
24,23,213.397713420325,40.64,1297.17114648959,18,15,999.06689453125,615.858001708984,373.748077392578,0.245461057124885,890.515571567175,14.8419261927863,1155151.10493663,19252.5184156105,14.3780335953998,12782.7717883708,4706046.32142896,54600.1402991517,77100.0993558195,9600.79795142521,9600.79795142521,331895.433438124,468664.929313738,58359.9415675792,58359.9415675792
25,30,118.091397266458,32.62,835.714225496608,10,8,913.402221679688,536.776611328125,192.027900695801,1.16295662957418,4911.9558171079,81.8659302851317,4104991.35136789,68416.5225227981,1.44249746940096,9587.76908018644,3529788.8562456,54600.4985726991,77100.3530748297,9602.83563222621,9602.83563222621,386399.131796643,545627.059607565,67957.7558460865,67957.7558460865
26,30,74.3601837226962,33.04,857.373307728252,6,5,840.400848388672,535.686706542969,244.256172180176,0.0608422045179395,418.683499537384,6.97805832562307,358968.056889607,5982.80094816012,10.6562857821995,16025.7993349583,5899984.38968076,54600.0435985506,77100.0308752382,9600.24796675636,9600.24796675636,629538.788617973,888963.75974495,110690.909330783,110690.909330783
26,31,103.287306573384,32.28,818.38362962308,9,7,777.58642578125,527.455383300781,248.388938903809,1.71616147754958,8115.5793715461,135.259656192435,6641657.30258009,110694.288376335,0.763622424312807,10512.0435571736,3870065.48594914,54600.8066640644,77100.5712562635,9604.58790186644,9604.58790186644,432622.43755323,610896.415484354,76100.7113936,76100.7113936
27,32,109.807692918149,60.02,2829.31865798223,9,8,483.443557739258,636.668212890625,201.864295959473,0.159062659753545,2446.06918251886,40.7678197086476,6920709.17681595,115345.152946932,2.69348946553688,118181.962456797,43509326.3720036,54600.8405563761,77100.5952578227,9604.78066438885,9604.78066438885,1406852.04125744,1986583.51621228,247477.971874327,247477.971874327
27,33,78.2366690748973,52.5,2164.75368786422,7,5,430.095642089844,675.710754394531,163.66527557373,0.378868874232467,6256.6010463286,104.276684105477,13544000.188535,225733.336475583,0.750279602252794,97101.7063012658,35748516.4648934,54601.6449897583,77101.1649343813,9609.35587925019,9609.35587925019,1510789.17025312,2133335.08575817,265884.128549651,265884.128549651
28,21,95.2082285073514,45.28,1610.28488981346,8,7,485.8955078125,830.892883300781,87.0114498138427,0.203586523020931,2055.07964567971,34.2513274279951,3309263.70080123,55154.3950133538,2.77969455950293,44152.0820564578,16254826.9487416,54600.4019274084,77100.2846334176,9602.28596213532,9602.28596213532,923472.724783012,1304019.88664166,162406.298645715,162406.298645715
29,28,166.418517842639,29.84,699.338630882071,14,12,529.139144897461,913.999816894531,49.951810836792,1.88671624137896,4731.99041818815,78.8665069698025,3309263.70040278,55154.395006713,2.11012918204124,4764.23993804022,1753980.60811948,54600.4019274084,77100.2846334176,9602.28596213504,9602.28596213504,229446.643465666,323997.642781177,40351.5762858038,40351.5762858038
30,36,64.7581714425858,31.2,764.537988177612,6,4,858.603881835938,497.026931762695,197.143592834473,0.828638821182722,5838.76730430698,97.3127884051163,4463959.40827207,74399.3234712012,0.665464144064965,14632.6774288265,5387099.05227544,54600.5421712497,77100.3839500679,9603.08359898259,9603.08359898259,644616.543906343,910250.723882277,113374.452235373,113374.452235373
31,42,177.189625306899,31.64,786.253933236286,15,13,682.148834228516,443.045471191406,194.431983947754,5.33339695835366,14124.7200697552,235.412001162586,11105616.7107065,185093.611845109,0.752678811750653,5655.97667184152,2082278.29232022,54601.3488353141,77100.9552063314,9607.67150084893,9607.67150084893,242285.772699248,342124.597770637,42632.6851456495,42632.6851456495
32,37,122.432334793204,44.38,1546.90797041627,10,9,516.443756103516,532.849029541016,222.826530456543,0.593289110892329,4473.89845280582,74.5649742134303,6920709.17547831,115345.152924639,1.64195503431358,31684.9524700781,11664986.0050007,54600.8405563759,77100.5952578226,9604.78066438793,9604.78066438793,689870.658684636,974150.542253521,121354.475424628,121354.475424628
33,44,142.260288310802,37.24,1089.20399600726,12,10,385.383987426758,599.532745361328,142.778305053711,2.72120201787584,12434.7690959076,207.246151598459,13544000.1886901,225733.336478168,0.686431507719536,13519.3248833288,4977212.31269057,54601.6449897583,77101.1649343814,9609.35587925029,9609.35587925029,418052.926910163,590318.619064447,73573.2293742337,73573.2293742337
34,39,126.61719513816,23.98,451.635674039334,11,9,774.181457519531,608.289337158203,18.2724623680115,1.30784175402459,2784.21101994079,46.4035169990131,1257449.0206587,20957.483677645,2.72861203905844,2611.5841633622,961468.783810563,54600.1527237693,77100.1081545759,9600.86861643804,9600.86861643804,194755.354919549,275011.299033294,34245.7022856706,34245.7022856706
35,41,103.096467249731,30.46,728.701526618848,9,7,794.586242675781,311.912216186523,63.1775016784668,2.74222951787578,11568.0750169912,192.801250283187,8429673.92492287,140494.565415381,0.534729246300542,8349.79498385097,3074022.02112271,54601.0238280478,77100.7250455436,9605.82302202172,9605.82302202172,385928.349242775,544959.662953477,67895.4195745826,67895.4195745826
36,31,132.255923912805,37.32,1093.88873897229,11,9,795.789459228516,488.795608520508,201.276359558105,0.826680451848915,4080.81667663491,68.0136112772485,4463959.40838126,74399.323473021,1.94455082488829,14667.3415931726,5399860.85118787,54600.5421712497,77100.3839500679,9603.08359898266,9603.08359898266,451601.081115195,637697.271156059,79427.1038873259,79427.1038873259
37,40,60.1432574600356,40.72,1302.28314605552,5,4,543.128753662109,447.091812133789,209.011688232422,0.411221020654921,5314.28913655491,88.5714856092486,6920709.17580138,115345.152930023,0.679036340491905,45713.4638948592,16829658.0869803,54600.8405563759,77100.5952578226,9604.78066438815,9604.78066438815,1182273.08296831,1669460.71755141,207972.506130119,207972.506130119
38,22,233.439316914173,33.82,898.33245026796,19,17,684.805725097656,850.901824951172,65.8540897369385,0.609451030223681,1399.75909831079,23.3293183051799,1257449.02057041,20957.4836761734,10.0062639576717,5604.28753644254,2063248.65856555,54600.1527237693,77100.1081545759,9600.86861643798,9600.86861643798,210114.94391659,296700.358748436,36946.5261589867,36946.5261589867
39,38,111.662500449579,32.18,813.32095306182,10,8,728.4404296875,694.363128662109,41.3280115127563,0.355649673683729,1546.06741153406,25.7677901922343,1257449.0206467,20957.483677445,4.33341391002287,9603.6607529668,3535639.46122138,54600.1527237693,77100.1081545759,9600.86861643803,9600.86861643803,397693.478758064,561577.37103303,69930.2593252302,69930.2593252302
40,42,92.1586919154088,50.22,1980.81218135947,8,6,590.463653564453,400.361557006836,181.893730163574,0.272363499572748,3493.87450283697,58.2312417139495,6920709.17536074,115345.152922679,1.58263312275087,69019.2970379938,25409826.1559172,54600.8405563759,77100.5952578226,9604.78066438785,9604.78066438785,1173562.7735017,1657161.08923229,206440.284078342,206440.284078342
41,43,46.6740975320513,48.46,1844.40674161473,4,3,750.877380371094,295.825622558594,27.7279124259949,0.60818444292363,14343.9075637345,239.065126062241,26455999.8116504,440933.330194173,0.195235910401668,118156.524995464,43499961.4335292,54603.2132197378,77102.2755096976,9618.27518725895,9618.27518725895,2157739.30084352,3046828.20372194,380082.584047906,380082.584047906
42,41,182.043177393824,38.62,1171.42481645921,15,13,687.252777099609,346.574035644531,103.309864044189,4.00683432324422,15388.3763029465,256.472938382442,18026325.8862844,300438.764771407,0.70979487559958,12220.0974904255,4498894.74633656,54602.18939169,77101.550464154,9612.45216523693,9612.45216523693,351358.181076231,496138.72320961,61854.9136231877,61854.9136231877
43,46,96.979913580452,37.64,1112.72824179734,8,7,708.712615966797,264.316772460938,11.5879864692688,3.47197308998511,23775.7961173787,396.263268622978,26455999.8110227,440933.330183712,0.244736066296175,20697.4416183513,7619874.67222454,54603.2132197378,77102.2755096976,9618.27518725852,9618.27518725852,626506.409413123,884656.175686394,110358.176689471,110358.176689471
44,45,144.223516214876,43.52,1487.5365816524,12,10,429.138885498047,498.074722290039,94.1532859802246,1.47909586133574,9104.98629435933,151.749771572656,13544000.1883032,225733.33647172,0.950403514418629,24872.5015825273,9156945.49782052,54601.6449897582,77101.1649343813,9609.35587925003,9609.35587925003,563167.134405819,795229.559907773,99111.911646948,99111.911646948
45,47,71.5263880179597,46.74,1715.80250474738,6,5,511.179534912109,471.006866455078,36.460280418396,0.364659006809234,5220.82753918392,87.013792319732,8957908.96858585,149298.482809764,0.822012075455074,66724.9931519455,24565165.8160525,54601.0879849604,77100.7704796218,9606.18791446232,9606.18791446232,1309791.89810344,1849522.93513928,230436.93022175,230436.93022175
45,48,86.4281463927752,28.98,659.609107706978,7,6,507.695861816406,435.027465820312,42.9970750808716,1.52641702409437,6952.7408980019,115.879014966698,4586091.21984885,76434.8536641475,0.745848128046421,8160.90506288031,3004481.17877209,54600.5570047979,77100.3944547596,9603.1679647878,9603.1679647878,416704.814222989,588420.838728195,73290.2106175845,73290.2106175845
46,10,99.9999855076839,29.58,687.204857576111,9,7,673.720947949219,200.746686669922,8.94736179351806,14.1917544297403,58206.8062509122,970.113437515203,39999999.9996184,666666.666660307,0.103080713698615,7655.83811507786,2818538.06008609,54604.858209496,77103.4404440789,9627.63106650875,9627.63106650875,375247.292470228,529858.664878807,66161.5579468969,66161.5579468969
47,48,73.4678959201655,35.22,974.245895149303,6,5,538.114349365234,439.330444335938,24.6884422302246,1.16175801728514,9194.71050721664,153.245175120277,8957908.96874198,149298.482812366,0.479414088322865,20944.008451455,7710649.58060314,54601.0879849604,77100.7704796218,9606.18791446242,9606.18791446242,724056.204057325,1022420.85759805,127386.105542857,127386.105542857
48,46,201.134861267963,38.36,1155.70522929845,17,14,598.598236083984,326.389358520508,21.2824802398682,3.41734436948809,11719.2514537102,195.320857561837,13544000.1885163,225733.336475272,1.0297664252487,10765.3224769596,3963311.48521189,54601.6449897583,77101.1649343813,9609.35587925017,9609.35587925017,313736.794532555,443017.281727976,55214.6095899493,55214.6095899493
49,9,176.8761902164,26.74,561.581363818485,15,13,1155.32342529297,689.589447021484,361.367309570312,1.65773338144299,3141.29985426585,52.3549975710975,1764095.45632142,29401.5909386904,3.3784012686889,2890.52171542281,1064161.14682196,54600.2142586324,77100.1517317942,9601.21859597205,9601.21859597205,173355.513541027,244792.746311304,30483.8397234172,30483.8397234172
