Name,xpos,ypos,zpos,hNode,tNode,pressure,pressure_mmHg,volume,cellvolume
1,1011.06536865234,1127.55346679688,420.920654296875,1,0,5332.9,39.99675,467345.098699951,0
2,950.190307617188,1052.8759765625,404.091827392578,0,0,5332.6129159766,39.9945968698245,579942.685311393,0
3,780.919555664062,1033.99243164062,470.883941650391,0,0,5332.56134137467,39.9942100603101,581814.858351627,0
4,974.160766601562,1015.17749023438,362.798126220703,0,0,5332.4627257732,39.993470443299,460031.573995141,0
5,686.442565917969,941.534851074219,452.415313720703,0,0,5332.51212466196,39.9938409349647,477069.217039362,0
6,1199.45776367188,662.928833007812,279.398406982422,0,0,5332.42547413559,39.9931910560169,193547.388414315,40788414.9140899
7,931.583984375,997.44482421875,328.374298095703,0,0,5332.21158586113,39.9915868939585,529238.918645433,0
8,727.0478515625,753.454467773438,356.906280517578,0,0,5332.37513328167,39.9928134996125,280190.249701214,0
9,1183.77075195312,649.133056640625,288.050689697266,0,0,5332.38573523817,39.9928930142863,194652.429092694,0
10,534.452392578125,1177.68493652344,14.7096138000488,0,1,5284.28598185263,39.6321448638947,465614.413536604,0
11,928.968688964844,832.945068359375,239.223342895508,0,0,5332.27285698452,39.9920464273839,484676.180526593,0
12,788.694030761719,623.860046386719,375.441589355469,0,0,5332.38345914567,39.9928759435925,319710.487099884,0
13,1123.70288085938,659.056884765625,241.394226074219,0,0,5332.37605384441,39.9928204038331,187175.714704789,0
14,953.286682128906,731.901000976562,307.235687255859,0,0,5332.33904469184,39.9925428351888,229113.423165736,0
15,812.481262207031,797.490600585938,229.3583984375,0,0,5332.29936544278,39.9922452408209,427354.343990764,0
16,945.286865234375,710.517761230469,61.3060874938965,0,0,5332.2789229529,39.9920919221467,376633.922089592,0
17,831.757385253906,603.35498046875,365.849060058594,0,0,5332.38548624538,39.9928911468404,124668.1452327,0
18,1068.96643066406,658.802429199219,265.073150634766,0,0,5332.37044272476,39.9927783204357,188052.466637244,0
19,1004.70904541016,565.128234863281,161.159362792969,0,0,5332.37333647123,39.9928000235343,164089.173359267,5454499.16815354
20,845.671752929688,610.463500976562,332.96923828125,0,0,5332.37761032935,39.9928320774701,129223.377536242,0
21,507.012542724609,799.96484375,116.399864196777,0,0,5332.31421329256,39.9923565996942,393306.456747539,0
22,633.897155761719,955.838134765625,70.3448715209961,0,0,5332.29734560897,39.9922300920673,273885.00332406,0
23,902.024658203125,615.0556640625,418.096771240234,0,0,5332.40433841085,39.9930325380814,472411.555485755,0
24,1096.10913085938,616.660339355469,329.399383544922,0,0,5332.38399770671,39.9928799828003,277380.119566399,0
25,964.488159179688,551.702331542969,166.45751953125,0,0,5332.37326196485,39.9927994647364,119722.096602041,2517911.36903637
26,818.485412597656,549.522521972656,270.9140625,0,0,5332.37130855428,39.9927848141571,118379.450412884,0
27,466.940032958984,681.801574707031,175.311599731445,0,0,5332.32635071163,39.9924476303372,324564.646062782,0
28,464.778472900391,861.820922851562,57.6230354309082,0,0,5332.31276377123,39.9923457282842,134847.635086395,8980067.03567109
29,593.499816894531,966.1787109375,42.2805862426758,0,0,5332.29933048805,39.9922449786603,83319.9870070427,5149045.55619194
30,862.316284179688,521.850891113281,217.598281860352,0,0,5332.37006345631,39.9927754759223,105977.589699367,0
31,736.687438964844,505.388244628906,225.863815307617,0,0,5332.3631528366,39.9927236462745,184258.973252162,0
32,499.947082519531,591.534851074219,228.4169921875,0,0,5332.32775689036,39.9924581766777,250036.254445791,7136963.38765535
33,393.251251220703,669.619934082031,152.018951416016,0,0,5332.32684455206,39.9924513341405,162156.796203683,5862322.10136768
34,827.196350097656,573.817932128906,15.2522096633911,0,0,5332.28116242313,39.9921087181734,132752.304070262,14575545.245069
35,842.277160644531,311.379058837891,82.7354278564453,0,0,5332.35080185492,39.9926310139119,209348.972183888,67086433.2155639
36,854.891479492188,472.202972412109,176.688903808594,0,0,5332.36660405853,39.992749530439,97091.6739716844,4082908.62436649
37,532.9404296875,474.163208007812,217.236068725586,0,0,5332.33300180785,39.9924975135589,133857.552533681,3521161.51688558
38,735.714294433594,745.965515136719,61.3633079528809,0,0,5332.2930063617,39.9921975477127,150261.782419653,19254549.2396621
39,721.166564941406,642.7607421875,21.2927150726318,0,0,5332.29047416173,39.9921785562129,74001.1467790551,6566804.93791183
40,553.317077636719,420.020416259766,200.787307739258,0,0,5332.33663716925,39.9925247787694,130436.305051639,2238099.00399134
41,746.895324707031,312.445373535156,43.6195755004883,0,0,5332.34148615301,39.9925611461476,187231.2344435,0
42,627.610229492188,380.702697753906,163.000152587891,0,0,5332.33904497356,39.9925428373017,267557.497528311,0
43,754.859436035156,279.205871582031,11.8362493515015,0,0,5332.34108031214,39.9925581023411,96999.1544374664,1836240.63994945
44,377.516723632812,529.445556640625,133.537658691406,0,0,5332.33039153012,39.9924779364759,184744.115402718,11845500.7433334
45,480.761047363281,466.703887939453,54.768913269043,0,0,5332.33231947246,39.9924923960435,197135.85227191,0
46,662.565795898438,249.427673339844,11.3397235870361,0,0,5332.33876346784,39.9925407260088,170182.449844818,13065532.9033473
47,541.598022460938,475.309844970703,18.151647567749,0,0,5332.3327947909,39.9924959609318,97150.4758711127,1879088.90253097
48,534.630676269531,403.351043701172,31.2252368927002,0,0,5332.33430909606,39.9925073182204,180518.599754993,0
49,1126.87609863281,730.045837402344,434.683929443359,0,0,5332.49897748942,39.9937423311707,332121.185613806,114030729.46295
